book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Pride and Prejudice.clean,1301,"attachment which in spite of all his endeavours he had found impossible to conquer; and with expressing his hope that it would now be rewarded by her acceptance of his hand. As he said this she could easily see that he had no doubt of a favourable answer. He _spoke_ of apprehension and anxiety, but his countenance expressed real security. Such a circumstance could only exasperate farther; and when he ceased the colour rose into her cheeks and she said,-- ""In such cases as this, it is, I believe, the established mode to express a sense of obligation for the sentiments avowed, however unequally they may be returned.",0.114831,-0.090857,0.055,106,77,0.726415,0.114831,0.5574155,0.4545715,0.5275
Pride and Prejudice.clean,1302,"He _spoke_ of apprehension and anxiety, but his countenance expressed real security. Such a circumstance could only exasperate farther; and when he ceased the colour rose into her cheeks and she said,-- ""In such cases as this, it is, I believe, the established mode to express a sense of obligation for the sentiments avowed, however unequally they may be returned. It is natural that obligation should be felt, and if I could _feel_ gratitude, I would now thank you. But I cannot--I have never desired your good opinion, and you have certainly bestowed it most unwillingly. I am sorry to have occasioned pain to anyone. It has been most unconsciously done, however, and I hope will be of short duration.",0.072696,-0.10913,0.061652,119,92,0.773109,0.072696,0.536348,0.445435,0.530826
Pride and Prejudice.clean,1303,"It is natural that obligation should be felt, and if I could _feel_ gratitude, I would now thank you. But I cannot--I have never desired your good opinion, and you have certainly bestowed it most unwillingly. I am sorry to have occasioned pain to anyone. It has been most unconsciously done, however, and I hope will be of short duration. The feelings which you tell me have long prevented the acknowledgment of your regard can have little difficulty in overcoming it after this explanation."" Mr. Darcy, who was leaning against the mantel-piece with his eyes fixed on her face, seemed to catch her words with no less resentment than surprise.",0.110122,-0.13339,0.045463,110,82,0.745455,0.110122,0.555061,0.433305,0.5227315
Pride and Prejudice.clean,1304,"done, however, and I hope will be of short duration. The feelings which you tell me have long prevented the acknowledgment of your regard can have little difficulty in overcoming it after this explanation."" Mr. Darcy, who was leaning against the mantel-piece with his eyes fixed on her face, seemed to catch her words with no less resentment than surprise. His complexion became pale with anger, and the disturbance of his mind was visible in every feature. He was struggling for the appearance of composure, and would not open his lips till he believed himself to have attained it. The pause was to Elizabeth's feelings dreadful.",0.111257,-0.100635,0.021149,105,74,0.704762,0.111257,0.5556285,0.4496825,0.5105745
Pride and Prejudice.clean,1305,"on her face, seemed to catch her words with no less resentment than surprise. His complexion became pale with anger, and the disturbance of his mind was visible in every feature. He was struggling for the appearance of composure, and would not open his lips till he believed himself to have attained it. The pause was to Elizabeth's feelings dreadful. At length, in a voice of forced calmness, he said,-- ""And this is all the reply which I am to have the honour of expecting! I might, perhaps, wish to be informed why, with so little _endeavour_ at civility, I am thus rejected.",0.086451,-0.055254,0.021014,101,71,0.70297,0.086451,0.5432255,0.472373,0.510507
Pride and Prejudice.clean,1306,"his lips till he believed himself to have attained it. The pause was to Elizabeth's feelings dreadful. At length, in a voice of forced calmness, he said,-- ""And this is all the reply which I am to have the honour of expecting! I might, perhaps, wish to be informed why, with so little _endeavour_ at civility, I am thus rejected. But it is of small importance."" ""I might as well inquire,"" replied she, ""why, with so evident a design of offending and insulting me, you chose to tell me that you liked me against your will, against your reason, and even against your character? Was not this some excuse for incivility, if I _was_ uncivil? But I have other provocations.",0.058643,-0.049167,0.027655,115,84,0.730435,0.058643,0.5293215,0.4754165,0.5138275
Pride and Prejudice.clean,1307,"But it is of small importance."" ""I might as well inquire,"" replied she, ""why, with so evident a design of offending and insulting me, you chose to tell me that you liked me against your will, against your reason, and even against your character? Was not this some excuse for incivility, if I _was_ uncivil? But I have other provocations. You know I have. Had not my own feelings decided against you, had they been indifferent, or had they even been favourable, do you think that any consideration would tempt me to accept the man who has been the means of ruining, perhaps for ever, the happiness of a most beloved sister?"" As she pronounced these words, Mr.",0.089303,-0.069039,0.051539,109,76,0.697248,0.089303,0.5446515,0.4654805,0.5257695
Pride and Prejudice.clean,1308,"other provocations. You know I have. Had not my own feelings decided against you, had they been indifferent, or had they even been favourable, do you think that any consideration would tempt me to accept the man who has been the means of ruining, perhaps for ever, the happiness of a most beloved sister?"" As she pronounced these words, Mr. Darcy changed colour; but the emotion was short, and he listened without attempting to interrupt her while she continued,-- ""I have every reason in the world to think ill of you. No motive can excuse the unjust and ungenerous part you acted _there_.",0.077323,-0.111468,0.024226,97,62,0.639175,0.077323,0.5386615,0.444266,0.512113
Pride and Prejudice.clean,1309,"ruining, perhaps for ever, the happiness of a most beloved sister?"" As she pronounced these words, Mr. Darcy changed colour; but the emotion was short, and he listened without attempting to interrupt her while she continued,-- ""I have every reason in the world to think ill of you. No motive can excuse the unjust and ungenerous part you acted _there_. You dare not, you cannot deny that you have been the principal, if not the only means of dividing them from each other, of exposing one to the censure of the world for caprice and instability, the other to its derision for disappointed hopes, and involving them both in misery of the acutest kind.""",0.047811,-0.060081,-0.012514,110,74,0.672727,0.047811,0.5239055,0.4699595,0.493743
Pride and Prejudice.clean,1310,"and ungenerous part you acted _there_. You dare not, you cannot deny that you have been the principal, if not the only means of dividing them from each other, of exposing one to the censure of the world for caprice and instability, the other to its derision for disappointed hopes, and involving them both in misery of the acutest kind."" She paused, and saw with no slight indignation that he was listening with an air which proved him wholly unmoved by any feeling of remorse. He even looked at her with a smile of affected incredulity. ""Can you deny that you have done it?"" she repeated.",0.027465,-0.041606,-0.03638,104,71,0.682692,0.027465,0.5137325,0.479197,0.48181
