book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,157,"hear some noise within. Dear love, adieu. [_Nurse calls within._] Anon, good Nurse!—Sweet Montague be true. Stay but a little, I will come again. [_Exit._] ROMEO. O blessed, blessed night. I am afeard, Being in night, all this is but a dream, Too flattering sweet to be substantial. Enter Juliet above. JULIET. Three words, dear Romeo, and good night indeed. If that thy bent of love be honourable, Thy purpose marriage, send me word tomorrow, By one that I'll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I'll lay And follow thee my lord throughout the world. NURSE. [_Within._] Madam. JULIET.",0.214459,-0.127388,0.031212,109,85,0.779817,0.214459,0.6072295,0.43630599999999997,0.515606
Romeo and Juliet.clean,158,"dear Romeo, and good night indeed. If that thy bent of love be honourable, Thy purpose marriage, send me word tomorrow, By one that I'll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I'll lay And follow thee my lord throughout the world. NURSE. [_Within._] Madam. JULIET. I come, anon.— But if thou meanest not well, I do beseech thee,— NURSE. [_Within._] Madam. JULIET. By and by I come— To cease thy strife and leave me to my grief. Tomorrow will I send. ROMEO. So thrive my soul,— JULIET. A thousand times good night. [_Exit._] ROMEO. A thousand times the worse, to want thy light.",0.093835,-0.103797,0.034089,110,79,0.718182,0.093835,0.5469175,0.4481015,0.5170445
Romeo and Juliet.clean,159,"Madam. JULIET. I come, anon.— But if thou meanest not well, I do beseech thee,— NURSE. [_Within._] Madam. JULIET. By and by I come— To cease thy strife and leave me to my grief. Tomorrow will I send. ROMEO. So thrive my soul,— JULIET. A thousand times good night. [_Exit._] ROMEO. A thousand times the worse, to want thy light. Love goes toward love as schoolboys from their books, But love from love, towards school with heavy looks. [_Retiring slowly._] Re-enter Juliet, above. JULIET. Hist! Romeo, hist! O for a falconer's voice To lure this tassel-gentle back again.",0.08475,-0.074969,0.013016,96,64,0.666667,0.08475,0.542375,0.4625155,0.506508
Romeo and Juliet.clean,160,"ROMEO. So thrive my soul,— JULIET. A thousand times good night. [_Exit._] ROMEO. A thousand times the worse, to want thy light. Love goes toward love as schoolboys from their books, But love from love, towards school with heavy looks. [_Retiring slowly._] Re-enter Juliet, above. JULIET. Hist! Romeo, hist! O for a falconer's voice To lure this tassel-gentle back again. Bondage is hoarse and may not speak aloud, Else would I tear the cave where Echo lies, And make her airy tongue more hoarse than mine With repetition of my Romeo's name. ROMEO. It is my soul that calls upon my name. How silver-sweet sound lovers' tongues by night, Like softest music to attending ears. JULIET. Romeo. ROMEO. My dear?",0.157868,-0.066408,-0.007329,119,76,0.638655,0.157868,0.5789340000000001,0.466796,0.4963355
Romeo and Juliet.clean,161,"Bondage is hoarse and may not speak aloud, Else would I tear the cave where Echo lies, And make her airy tongue more hoarse than mine With repetition of my Romeo's name. ROMEO. It is my soul that calls upon my name. How silver-sweet sound lovers' tongues by night, Like softest music to attending ears. JULIET. Romeo. ROMEO. My dear? JULIET. What o'clock tomorrow Shall I send to thee? ROMEO. By the hour of nine. JULIET. I will not fail. 'Tis twenty years till then. I have forgot why I did call thee back. ROMEO. Let me stand here till thou remember it. JULIET. I shall forget, to have thee still stand there, Remembering how I love thy company. ROMEO.",0.094432,-0.127074,-0.087086,119,81,0.680672,0.094432,0.547216,0.436463,0.456457
Romeo and Juliet.clean,162,"JULIET. What o'clock tomorrow Shall I send to thee? ROMEO. By the hour of nine. JULIET. I will not fail. 'Tis twenty years till then. I have forgot why I did call thee back. ROMEO. Let me stand here till thou remember it. JULIET. I shall forget, to have thee still stand there, Remembering how I love thy company. ROMEO. And I'll still stay, to have thee still forget, Forgetting any other home but this.",0.0724,-0.199,-0.144,74,55,0.743243,0.0724,0.5362,0.40049999999999997,0.428
Romeo and Juliet.clean,163,"JULIET. I will not fail. 'Tis twenty years till then. I have forgot why I did call thee back. ROMEO. Let me stand here till thou remember it. JULIET. I shall forget, to have thee still stand there, Remembering how I love thy company. ROMEO. And I'll still stay, to have thee still forget, Forgetting any other home but this. JULIET. 'Tis almost morning; I would have thee gone, And yet no farther than a wanton's bird, That lets it hop a little from her hand, Like a poor prisoner in his twisted gyves, And with a silk thread plucks it back again, So loving-jealous of his liberty. ROMEO. I would I were thy bird. JULIET.",0.048154,-0.176692,-0.147423,114,78,0.684211,0.048154,0.524077,0.411654,0.4262885
Romeo and Juliet.clean,164,"other home but this. JULIET. 'Tis almost morning; I would have thee gone, And yet no farther than a wanton's bird, That lets it hop a little from her hand, Like a poor prisoner in his twisted gyves, And with a silk thread plucks it back again, So loving-jealous of his liberty. ROMEO. I would I were thy bird. JULIET. Sweet, so would I: Yet I should kill thee with much cherishing. Good night, good night. Parting is such sweet sorrow That I shall say good night till it be morrow. [_Exit._] ROMEO. Sleep dwell upon thine eyes, peace in thy breast. Would I were sleep and peace, so sweet to rest.",0.093623,-0.207792,-0.108455,108,77,0.712963,0.093623,0.5468115,0.396104,0.4457725
Romeo and Juliet.clean,165,"ROMEO. I would I were thy bird. JULIET. Sweet, so would I: Yet I should kill thee with much cherishing. Good night, good night. Parting is such sweet sorrow That I shall say good night till it be morrow. [_Exit._] ROMEO. Sleep dwell upon thine eyes, peace in thy breast. Would I were sleep and peace, so sweet to rest. Hence will I to my ghostly Sire's cell, His help to crave and my dear hap to tell. [_Exit._] SCENE III. Friar Lawrence's Cell. Enter Friar Lawrence with a basket. FRIAR LAWRENCE.",0.123516,-0.219047,-0.044625,89,64,0.719101,0.123516,0.561758,0.3904765,0.4776875
Romeo and Juliet.clean,166,"say good night till it be morrow. [_Exit._] ROMEO. Sleep dwell upon thine eyes, peace in thy breast. Would I were sleep and peace, so sweet to rest. Hence will I to my ghostly Sire's cell, His help to crave and my dear hap to tell. [_Exit._] SCENE III. Friar Lawrence's Cell. Enter Friar Lawrence with a basket. FRIAR LAWRENCE. The grey-ey'd morn smiles on the frowning night, Chequering the eastern clouds with streaks of light; And fleckled darkness like a drunkard reels From forth day's pathway, made by Titan's fiery wheels Now, ere the sun advance his burning eye, The day to cheer, and night's dank dew to dry, I must upfill this osier cage of ours With baleful weeds and precious-juiced flowers.",0.114607,-0.153202,-0.022337,125,89,0.712,0.114607,0.5573035,0.42339899999999997,0.4888315
Romeo and Juliet.clean,167,"on the frowning night, Chequering the eastern clouds with streaks of light; And fleckled darkness like a drunkard reels From forth day's pathway, made by Titan's fiery wheels Now, ere the sun advance his burning eye, The day to cheer, and night's dank dew to dry, I must upfill this osier cage of ours With baleful weeds and precious-juiced flowers. The earth that's nature's mother, is her tomb; What is her burying grave, that is her womb: And from her womb children of divers kind We sucking on her natural bosom find. Many for many virtues excellent, None but for some, and yet all different.",0.074764,-0.043528,0.026236,103,72,0.699029,0.074764,0.537382,0.478236,0.513118
Romeo and Juliet.clean,168,"dry, I must upfill this osier cage of ours With baleful weeds and precious-juiced flowers. The earth that's nature's mother, is her tomb; What is her burying grave, that is her womb: And from her womb children of divers kind We sucking on her natural bosom find. Many for many virtues excellent, None but for some, and yet all different. O, mickle is the powerful grace that lies In plants, herbs, stones, and their true qualities. For naught so vile that on the earth doth live But to the earth some special good doth give; Nor aught so good but, strain'd from that fair use, Revolts from true birth, stumbling on abuse.",0.118618,-0.073961,0.060421,109,76,0.697248,0.118618,0.5593090000000001,0.46301950000000003,0.5302105
Romeo and Juliet.clean,169,"None but for some, and yet all different. O, mickle is the powerful grace that lies In plants, herbs, stones, and their true qualities. For naught so vile that on the earth doth live But to the earth some special good doth give; Nor aught so good but, strain'd from that fair use, Revolts from true birth, stumbling on abuse. Virtue itself turns vice being misapplied, And vice sometime's by action dignified. Enter Romeo. Within the infant rind of this weak flower Poison hath residence, and medicine power: For this, being smelt, with that part cheers each part; Being tasted, slays all senses with the heart.",0.149039,-0.045299,0.062662,103,77,0.747573,0.149039,0.5745195,0.4773505,0.531331
Romeo and Juliet.clean,170,"good but, strain'd from that fair use, Revolts from true birth, stumbling on abuse. Virtue itself turns vice being misapplied, And vice sometime's by action dignified. Enter Romeo. Within the infant rind of this weak flower Poison hath residence, and medicine power: For this, being smelt, with that part cheers each part; Being tasted, slays all senses with the heart. Two such opposed kings encamp them still In man as well as herbs,—grace and rude will; And where the worser is predominant, Full soon the canker death eats up that plant. ROMEO. Good morrow, father. FRIAR LAWRENCE. Benedicite! What early tongue so sweet saluteth me?",0.128039,-0.058844,0.051623,104,77,0.740385,0.128039,0.5640195,0.470578,0.5258115
Romeo and Juliet.clean,171,"smelt, with that part cheers each part; Being tasted, slays all senses with the heart. Two such opposed kings encamp them still In man as well as herbs,—grace and rude will; And where the worser is predominant, Full soon the canker death eats up that plant. ROMEO. Good morrow, father. FRIAR LAWRENCE. Benedicite! What early tongue so sweet saluteth me? Young son, it argues a distemper'd head So soon to bid good morrow to thy bed. Care keeps his watch in every old man's eye, And where care lodges sleep will never lie; But where unbruised youth with unstuff'd brain Doth couch his limbs, there golden sleep doth reign.",0.189068,-0.14626,0.041575,109,73,0.669725,0.189068,0.594534,0.42686999999999997,0.5207875
Romeo and Juliet.clean,172,"father. FRIAR LAWRENCE. Benedicite! What early tongue so sweet saluteth me? Young son, it argues a distemper'd head So soon to bid good morrow to thy bed. Care keeps his watch in every old man's eye, And where care lodges sleep will never lie; But where unbruised youth with unstuff'd brain Doth couch his limbs, there golden sleep doth reign. Therefore thy earliness doth me assure Thou art uprous'd with some distemperature; Or if not so, then here I hit it right, Our Romeo hath not been in bed tonight. ROMEO. That last is true; the sweeter rest was mine. FRIAR LAWRENCE. God pardon sin. Wast thou with Rosaline? ROMEO. With Rosaline, my ghostly father? No.",0.194225,-0.167211,0.038014,113,71,0.628319,0.194225,0.5971125,0.4163945,0.519007
Romeo and Juliet.clean,173,"golden sleep doth reign. Therefore thy earliness doth me assure Thou art uprous'd with some distemperature; Or if not so, then here I hit it right, Our Romeo hath not been in bed tonight. ROMEO. That last is true; the sweeter rest was mine. FRIAR LAWRENCE. God pardon sin. Wast thou with Rosaline? ROMEO. With Rosaline, my ghostly father? No. I have forgot that name, and that name's woe. FRIAR LAWRENCE. That's my good son. But where hast thou been then? ROMEO. I'll tell thee ere thou ask it me again. I have been feasting with mine enemy, Where on a sudden one hath wounded me That's by me wounded. Both our remedies Within thy help and holy physic lies.",0.087309,-0.118247,-0.002901,116,81,0.698276,0.087309,0.5436545,0.4408765,0.4985495
